posted_year,title,sentiment_analysis
2013,Steam: Rails to Riches - Belgium &amp; Luxembourg Map,1
2013,SteamWorld Dig,1
2013,Steel Division: Normandy 44,1
2013,Steel Ocean - Mega Merit Package 1,1
2013,Stranded Deep,1
2013,Story of the Survivor : Prisoner,1
2013,Storms of Shambhala,1
2013,Storm in a Teacup,1
2013,Storm Riders,1
2013,Stories of Bethem: Full Moon,1
2013,StopTime Drive,1
2013,Stop Online - Battle of Words,1
2013,Stones of Sorrow - Soundtrack by Neoandertals,1
2013,Stitched,1
2013,Still Life 2,1
2013,Stigmat,1
2013,Stick Nightmare,1
2013,Stellaris: Leviathans Story Pack,1
2013,Stellaris: Humanoids Species Pack,1
2013,Stellar Stars - Soundtrack,1
2013,Stellar Overload,1
2013,Stellar Monarch,1
2013,Stellar Impact - Carrier Ship DLC,1
2013,Stargazer Christmas,1
2013,Star Waker,1
2013,Space Salvager,1
2013,Spark,1
2013,Spellweaver - Vampire Overlord Deck,1
2013,Spellcrafter,1
2013,SpellForce 2: Faith in Destiny,1
2013,SpellForce 2 - Anniversary Edition,1
2013,SpeedRunners - Youtuber Pack 1,1
2013,Speed Kills Original Soundtrack,1
2013,Speed Kills,1
2013,Spectra,1
2013,Spec Ops: The Line,1
2013,Spaera,1
2013,Star Vikings Forever - Soundtrack,1
2013,Spaceship Looter,1
2013,Spacecraft,1
2013,SpaceCorn,1
2013,SpaceChem: 63 Corvi,1
2013,Space Way,1
2013,Space Waver,1
2013,Space Tyrant,1
2013,Space Trader: Merchant Marine,1
2013,Space Shock 3,1
2013,Spelunker Party!,1
2013,Sphere Frustration,1
2013,Spheroids,1
2013,Spiritlands,1
2013,Star Trek™ : 25th Anniversary,1
2013,Star Project,1
2013,Star Nomad 2,1
2013,Star Horizon,1
2013,Star Conflict: Pirate Pack - Corsair,1
2013,Star Conflict: Fleet Strength - Loki,1
2013,Stand by you,1
2013,Stained,1
2013,Stable Orbit,1
2013,Squishy the Suicidal Pig,1
2013,Squeezone,1
2013,Square Massacre,1
2013,Spy Fox In: Cheese Chase,1
2013,Spriter: RPG Heroes Pack,1
2013,Sportsfriends,1
2013,Spoko and Poko,1
2013,Spoiler Alert,1
2013,Splody,1
2013,Splice Soundtrack,1
2013,The Huntsman: Winter's Curse (Book 5),1
2013,The IL Tempo Game,1
2013,The Incredible Adventures of Van Helsing,1
2013,VRC PRO Deluxe Electric on-road tracks,1
2013,Vairon's Wrath,1
2013,Vagrant Hearts Zero,1
2013,Vagrant Hearts,1
2013,Vagante,1
2013,VS Round 1,1
2013,VRC PRO off-road track: BUGGYLAND FUENCARRAL Spain,1
2013,VRC PRO International Oval On-road tracks Deluxe,1
2013,VRC PRO Deluxe Off-road tracks 2,1
2013,VRC PRO Deluxe Off-road tracks,1
2013,VRC PRO Deluxe Cars pack,1
2013,Valentino Rossi The Game,1
2013,VRC PRO Deluxe Carpet tracks,1
2013,VRC PRO Branded cars and components Deluxe,1
2013,VR Sports - Golf,1
2013,VIRUS OF SURVIVORS:LIFE SIMULATOR,1
2013,VIOLET: Space Mission,1
2013,VERSUS: The Elite Trials,1
2013,VEGA Conflict,1
2013,Usurper,1
2013,Urban Pirate: The 8-bit Soundtrack,1
2013,Valcarta: Rise of the Demon,1
2013,Valentino Rossi The Game - Season Pass,1
2013,The Incredible Adventures of Van Helsing III,1
2013,Vex - World 2 Unlock,1
2013,Void Destroyer 2,1
2013,Virtual Families,1
2013,Virtual Battlemap DLC - Harbor Town,1
2013,Vinewing,1
2013,Viking Saga: New World,1
2013,Video NEWS - free DLC for The Cold War Era,1
2013,Victory: The Age of Racing,1
2013,Victoria II: Interwar Spritepack,1
2013,Viaerium,1
2013,Velvet Sundown,1
2013,Valiant: Resurrection,1
2013,Vanquish: The Adventures of Lady Exton,1
2013,Vanilla Bagel: The Roguelike,1
2013,Vanguards,1
2013,Van Helsing: Thaumaturge,1
2013,Van Helsing: Arcane Mechanic,1
2013,Vampire: The Masquerade - Bloodlines,1
2013,Valley - Soundtrack,1
2013,"Valkyrie Hat (or ""Buy Us Coffee"") DLC for Secrets of Grindea",1
2013,Valkyria Chronicles™,1
2013,Upgrade to Rytmik Ultimate,1
2013,Unwell Mel,1
2013,Unpossible,1
2013,Two Worlds II - PotFF Soundtrack,1
2013,ULTRAWORLD + EXODUS Soundtrack,1
2013,UK Coal Wagon Pack,1
2013,UFHO2,1
2013,UBERMOSH Vol.3,1
2013,Tyto Online,1
2013,Tyto Ecology - Alaskan Tundra Ecosystem,1
2013,Tyran,1
2013,Typing with Jester,1
2013,Tyler: Model 005,1
2013,Two Worlds II - Pirates of the Flying Fortress,1
2013,UnnyWorld - Battle Royale,1
2013,Twilight Struggle,1
2013,Turret Sector,1
2013,Turret Architect,1
2013,Turner,1
2013,Turmoil,1
2013,Turbo Pug,1
2013,Tupã,1
2013,TumbleSeed,1
2013,True or False,1
2013,URU: Complete Chronicles,1
2013,USFIV: 2014 Challengers Vacation Pack,1
2013,USFIV: Shadaloo Vacation Pack,1
2013,UTOPIA 9 - A Volatile Vacation,1
2013,Unmechanical,1
2013,Unlimited,1
2013,Universal Combat CE,1
2013,Unite Cell,1
2013,Unforgiving Trials: The Darkest Crusade,1
2013,Unfinished - An Artist's Lament,1
2013,Underdone,1
2013,Undercity,1
2013,UnderWater Adventure,1
2013,Under Zero,1
2013,Undefeated,1
2013,Unalive,1
2013,UnSummoning: the Spectral Horde,1
2013,Umineko: Golden Fantasia,1
2013,Ultimate Spinner Simulator - Unstress Yourself,1
2013,Ultimate Rock Crawler,1
2013,Ultimate General: Gettysburg,1
2013,Ultimate Fight Manager 2016,1
2013,UWP Exporter for Clickteam Fusion 2.5,1
2013,Void Invaders,1
2013,Void Pyramid,1
2013,Void Raiders,1
2013,Wild Season,1
2013,Winning Putt: Golf Online,1
2013,Winged Sakura: Endless Dream - Art Collection,1
2013,Windward,1
2013,Windscape,1
2013,Windforge,1
2013,Will of the Gods,1
2013,Will Glow the Wisp,1
2013,Wildlife Camp,1
2013,Wildilfe Park 3 - Dino Invasion,1
2013,Wild Buster - Founder DLC,1
2013,Weather Lord: Royal Holidays Collector's Edition,1
2013,Wild Animals - Animated Jigsaws,1
2013,Wicce,1
2013,White Day - Apple School Uniform - Sung-A Kim,1
2013,Whispers,1
2013,When In Rome,1
2013,Wheel Riders Online OBT,1
2013,Western Press - TF2 Heavy,1
2013,Western FPS,1
2013,West of Loathing,1
2013,Winter Voices,1
2013,Winter Voices Episode 2: Nowhere of me,1
2013,Winter Voices Episode 5: Overflow,1
2013,Wish -tale of the sixteenth night of lunar month-,1
2013,World of Soccer online,1
2013,World of One,1
2013,"World of DASM, DASM Spell Quest",1
2013,World War I,1
2013,World Destroyers,1
2013,World Defense : A Fragmented Reality Game,1
2013,World Boxing Manager,1
2013,Wordlase,1
2013,Woodlands,1
2013,Wooden Floor,1
2013,Wooden Battles,1
2013,Wondership Q,1
2013,Wondee,1
2013,Wolfsong,1
2013,WolfQuest Music Extras,1
2013,"Witches, Heroes and Magic",1
2013,Witchball,1
2013,Witan,1
2013,Wishmere Original Soundtrack,1
2013,Weaves of Fate,1
2013,Weather Lord: In Search of the Shaman,1
2013,Void Wisp,1
2013,WARZONE,1
2013,Warface - Halloween Pack,1
2013,WarMages,1
2013,Wanderland: Armiger Pack,1
2013,WWE 2K18 - Cena (Nuff) Pack,1
2013,WWE 2K17 - New Moves Pack,1
2013,WWE 2K17 - Future Stars Pack,1
2013,WORLD END ECONOMiCA episode.02,1
2013,WITCH-BOT MEGLILO,1
2013,WE ARE DOOMED,1
2013,WARRIORS ALL-STARS: Wang Yuanji-themed costume for Christophorus,1
2013,Weather Lord: Following the Princess Collector's Edition,1
2013,WAR7,1
2013,WAKFU - Justice Pack,1
2013,Vroomist,1
2013,Voxel Turf,1
2013,Voxel Blast,1
2013,Vostok Inc.,1
2013,Volume,1
2013,Volt,1
2013,Volgarr the Viking,1
2013,Wargame: European Escalation,1
2013,"Warhammer 40,000: Dawn of War II",1
2013,"Warhammer 40,000: Dawn of War II - Retribution - Farseer Wargear DLC",1
2013,"Warhammer 40,000: Dawn of War II - Retribution - The Last Stand Tau Commander",1
2013,Weapons of Mythology - New Age -,1
2013,Weapon and Armor: Mahjong,1
2013,We Are Chicago,1
2013,Wayward Manor,1
2013,WaywaY,1
2013,Way of the Samurai 4,1
2013,Way of the Red,1
2013,Waveform Soundtrack,1
2013,WaveLand,1
2013,Watchlist,1
2013,Waste Walkers Role Playing Game DLC,1
2013,Waste Walkers Prepper's Edition DLC,1
2013,Wars Across the World: Mali 2012,1
2013,Wars Across the World: Hamilkar 264,1
2013,Warlords Battlecry III,1
2013,"Warhammer 40,000: Space Marine - Salamanders Veteran Armour Set",1
2013,"Warhammer 40,000: Space Marine - Dreadnought DLC",1
2013,"Warhammer 40,000: Space Marine - Chaos Unleashed Map Pack",1
2013,"Warhammer 40,000: Dawn of War II: Retribution - Word Bearers Skin Pack",1
2013,True Lover's Knot,1
2013,Truck Racer,1
2013,Trove - Fast Fortune Pack,1
2013,The Tritan Initiative,1
2013,The guard of dungeon,1
2013,The first thrust of God,1
2013,The Witcher Adventure Game,1
2013,The Whispered World Special Edition,1
2013,The Weaponographist - Soundtrack,1
2013,The Vanishing of Ethan Carter - Collector's Edition Upgrade,1
2013,The Unseen,1
2013,The Unreal Journey of Mongol,1
2013,The Under,1
2013,The Trail: Frontier Challenge,1
2013,The Silence Outside,1
2013,The Talos Principle - Bonus Content,1
2013,The Surge: A Walk in the Park DLC,1
2013,The Superlatives: Aetherfall,1
2013,The Sun Never Sets,1
2013,The Story Goes On,1
2013,The Stirling Pack,1
2013,The Song of Terminus  終焉的迴響:護界者之歌,1
2013,The Slug,1
2013,The Sims 3 - Into the Future,1
2013,Thief,1
2013,Thief™ II: The Metal Age,1
2013,Thirty Years' War,1
2013,This Is Not A Jumping Game,1
2013,Tiny Brains,1
2013,Time of Dragons - Neil Dragon Pack,1
2013,Time in Time,1
2013,Time Recoil - Original Soundtrack,1
2013,"Time Gentlemen, Please! and Ben There, Dan That! Special Edition  Double Pack",1
2013,Timber and Stone,1
2013,Tiki Galore,1
2013,Tiestru,1
2013,Ticket to Ride - United Kingdom,1
2013,Ticket to Ride - Switzerland,1
2013,Tick Tock Bang Bang,1
2013,Through Abandoned,1
2013,Throbax TD,1
2013,Three Kingdoms: The Last Warlord | 三国志:汉末霸业,1
2013,Three Heroes,1
2013,Thorne - Death Merchants,1
2013,This Starry Midnight We Make,1
2013,This Merchant Life,1
2013,This Is the Police,1
2013,The Silent Age,1
2013,The Settlers 7: Downloadable Content Pack III,1
2013,Tiny and Big: Grandpa's Leftovers,1
2013,The Last Dream: Developer's Edition,1
2013,The Longest Journey,1
2013,The Loner,1
2013,The Legions of Rome,1
2013,The Legendary Player - Make Your Reputation - OPEN BETA,1
2013,The Legend of Heroes: Trails of Cold Steel - Shining Pom Bait Value Pack 2,1
2013,The Legend of Dark Witch 2 （魔神少女エピソード２）,1
2013,The Last Warlock,1
2013,The Last Tree,1
2013,The Last Mission,1
2013,The Kings' Crusade,1
2013,The Secret Order 4: Beyond Time,1
2013,The Kindred,1
2013,The Journey Of Forgotten Memories,1
2013,The Journey Down: Chapter One,1
2013,The Jackbox Party Pack 4,1
2013,The Jackbox Party Pack 3 - Soundtrack,1
2013,The Jackbox Party Pack 3,1
2013,The Jackbox Party Pack 2 - Soundtrack,1
2013,The Inner World - The Last Wind Monk,1
2013,The Incredible Baron OST,1
2013,The Lost,1
2013,The Lost Valley,1
2013,The Magic Circle Original Soundtrack,1
2013,The Magical Silence,1
2013,The Secret Of Hildegards,1
2013,The Rise of Chubtan,1
2013,The Race for the White House 2016,1
2013,The Quest - Islands of Ice and Fire,1
2013,The Pirate: Plague of the Dead,1
2013,The Pirate: Caribbean Hunt,1
2013,The Orphan Dreams,1
2013,The Order of the Thorne - The King's Challenge,1
2013,The Next Penelope - Soundtrack,1
2013,The NASCAR Foundation Pack,1
2013,The NADI Project,1
2013,The Music Box Japanese Horror Complete Bundle,1
2013,The Multidimensional Underwear Drawer,1
2013,The Moment of Silence,1
2013,The Misadventures of P.B. Winterbottom,1
2013,The Mine,1
2013,The Metronomicon – The End Records Challenge Pack,1
2013,The Metronomicon - Chiptune Challenge Pack 1,1
2013,The Maker's Eden,1
2013,Tiny Echo,1
2013,TinyKeep Original Soundtrack,1
2013,Troubleshooter,1
2013,Train Simulator: ScotRail Class 68 Loco Add-on,1
2013,Train of Afterlife,1
2013,Train Valley - Germany,1
2013,Train Simulator: Woodhead Route Add-On,1
2013,Train Simulator: West Rhine: Köln - Koblenz Route Add-On,1
2013,Train Simulator: Union Pacific SD70Ace Loco Add-On,1
2013,Train Simulator: The Racetrack: Aurora - Chicago Route Add-On,1
2013,Train Simulator: Southern Pacific Cab Forward Loco Add-On,1
2013,Train Simulator: South West Trains Class 444 EMU Add-On,1
2013,Train Simulator: Seaboard GE U36B Loco Add-On,1
2013,Train Simulator: Rebuilt Bulleid Light Pacific Steam Loco Add-On,1
2013,Train Simulator: DB BR 361 Loco Add-On,1
2013,Train Simulator: North Jersey Coast Line Route Add-On,1
2013,Train Simulator: LNWR G2 Super D Steam Loco Add-On,1
2013,Train Simulator: LNER Black Class A3 ‘Flying Scotsman’ Loco Add-On,1
2013,Train Simulator: GWR Nunney Castle Steam Loco Add-On,1
2013,Train Simulator: Freightliner Class 57/0 Loco Add-On,1
2013,Train Simulator: Falmouth Branch Route Add-On,1
2013,Train Simulator: Doncaster Works Route Add-On,1
2013,Train Simulator: Dispolok BR 189 Loco Add-On,1
2013,Train Simulator: DB Schenker Class 59/2 Loco Add-On,1
2013,TransOcean: The Shipping Company,1
2013,Trapped Dead,1
2013,Trials 2: Second Edition,1
2013,Trials Fusion Season Pass,1
2013,"Trouble Witches Origin,Special additional character : Cotton",1
2013,Trouble Witches Origin - Episode1 Daughters of Amalgam -,1
2013,Tropico 5 - Inquisition,1
2013,Tropico 4: Plantador DLC,1
2013,Trophy Fishing 2,1
2013,Trivia Vault: Video Game Trivia Deluxe,1
2013,Trivia Vault: Mini Mixed Trivia 2,1
2013,Trivia Vault: Mini Mixed Trivia,1
2013,Trivia Night,1
2013,Triton Wing,1
2013,Trinity Dungeon,1
2013,Trimmer Tycoon,1
2013,Trigonometry,1
2013,Trigger Runners Soundtrack,1
2013,Tricone Lab,1
2013,Tricolour Lovestory,1
2013,Trianguluv,1
2013,Triangle,1
2013,Trials of the Illuminati: Cityscape Animated Jigsaws,1
2013,Train Simulator: DB BR232 Loco Add-On,1
2013,Train Simulator: DB BR 101 Loco Add-On,1
2013,Tobari and the Night of the Curious Moon,1
2013,Tooth and Tail,1
2013,Toto Temple Deluxe,1
2013,Totally Unbalanced,1
2013,Total War: ATTILA,1
2013,Total Miner,1
2013,Total Annihilation,1
2013,Torsion,1
2013,Torment: Tides of Numenera - Immortal Edition Upgrade,1
2013,Torchlight II,1
2013,Torchlight,1
2013,Tomoyo After ~It's a Wonderful Life~ English Edition,1
2013,Train Simulator: DB BR 10 Steam Loco Add-On,1
2013,Tomb Raider: JAGD P22G,1
2013,Tomb Raider: Hunter Skin,1
2013,Tom's Mansion,1
2013,Tom Clancy's Splinter Cell®,1
2013,Tom Clancy's Rainbow Six® Siege,1
2013,Tom Clancy's Ghost Recon®,1
2013,Tom Clancy's EndWar™,1
2013,Tokyo School Life,1
2013,Tokyo Hosto,1
2013,Toukiden 2 - Armor: Tenko Outfit,1
2013,Toukiden 2 - Mission Collection Set 3,1
2013,Toukiden 2 - Mitama: Sanada Nobuyuki,1
2013,Towards The Pantheon: Escaping Eternity,1
2013,Train Simulator: D&amp;RGW SD50 Loco Add-On,1
2013,Train Simulator: Cologne-Dusseldorf Route Add-On,1
2013,Train Simulator: Class 2F Dock Tank Loco Add-On,1
2013,Train Simulator: China Clay for Export Route Add-On,1
2013,Train Simulator: BR Class 52 Loco Add-On,1
2013,Train Simulator: BR Class 50 Loco Add-On,1
2013,Train Simulator: BR Class 40 '40145' Loco Add-On,1
2013,Train Simulator: BR Class 14 Loco Add-On,1
2013,Train Simulator: BR 9F Loco Add-On,1
2013,Train Simulator: AT&amp;SF SD45-2 Loco Add-On,1
2013,Tradewinds Caravans + Odyssey Pack,1
2013,TrackMania² Valley,1
2013,Toy Soldiers: Complete,1
2013,Toxic Terror Episode 2: The Lich's Lair,1
2013,Townsmen,1
2013,TownCraft,1
2013,Town of Salem - The Coven,1
2013,Towers of Altrac - Epic Defense Battles,1
2013,Tower Defense - Fantasy Legends Tower Game,1
2014,Between Me and The Night,1
2014,Beyond the Sunset 斜阳下的彼岸,1
2014,Beyond the Void,1
2014,Drakensang: The River of Time,1
2014,Dream Catcher Chronicles: Manitou,1
2014,Dream Car Builder,1
2014,Dream - Soundtrack,1
2014,DreadOut Soundtrack &amp; Manga DLC,1
2014,Drawn™: Trail of Shadows Collector's Edition,1
2014,Drawful 2,1
2014,Draw a Stickman: EPIC - Friend's Journey,1
2014,Draw Souls,1
2014,Draw Slasher,1
2014,Dragon Rage,1
2014,Dream Pinball 3D,1
2014,Dragon Nest,1
2014,Dragon Kingdom War Original Soundtracks,1
2014,Dragon Fin Soup,1
2014,Dragon Drop,1
2014,Dragon Blood,1
2014,Dragon Age™: Origins Awakening,1
2014,Dragon Age: Origins - Ultimate Edition,1
2014,Dragon Age: Origins,1
2014,DragoDino,1
2014,Dream Hills: Captured Magic,1
2014,Dream Stone,1
2014,Divided We Fall,1
2014,Drift 7 Islands (survival),1
2014,Drop Out 0,1
2014,Drop Hunt - Adventure Puzzle,1
2014,Drop Alive - Deluxe Edition,1
2014,Drop Alive,1
2014,Drone Zero Gravity,1
2014,Drive//Shaft,1
2014,Drip Drip,1
2014,Driftmoon,1
2014,Drift Into Eternity,1
2014,Dresden Files Cooperative Card Game - Wardens Attack,1
2014,DreamBreak,1
2014,Dresden Files Cooperative Card Game - Helping Hands,1
2014,Dresden Files Cooperative Card Game - Fan Favorites,1
2014,Dresden Files Cooperative Card Game,1
2014,Dreamstones,1
2014,Dreamscapes: The Sandman - Premium Edition,1
2014,Dreamlike Worlds,1
2014,Dreamals: Dream Quest,1
2014,Dreamals,1
2014,DreamBreak - Soviet Bloc Edition Content,1
2014,Draft Day Sports: Pro Basketball 2018,1
2014,Draft Day Sports: Pro Basketball 2017,1
2014,Draft Day Sports: College Basketball 2017,1
2014,DoDonPachi Resurrection BLACK LABEL Original Sound Track,1
2014,Dominique Pamplemousse: Soundtrack &amp; Sheet Music,1
2014,Dominions 4: Thrones of Ascension,1
2014,Domain Defense,1
2014,Dogstar,1
2014,Dog Fight,1
2014,Dofus,1
2014,Dodge Master,1
2014,Dodge,1
2014,Doc Clock: The Toasted Sandwich of Time,1
2014,DoDonPachi Resurrection BLACK LABEL Arrange Mode Album,1
2014,Draft Day Sports Pro Basketball 4,1
2014,DmC: Devil May Cry,1
2014,DmC Devil May Cry: Weapon Bundle,1
2014,DmC Devil May Cry: Costume Pack,1
2014,DmC Devil May Cry: Bloody Palace Mode,1
2014,Djilyaro,1
2014,Divinity: Original Sin 2 - Divine Ascension,1
2014,Divinity: Original Sin - Enhanced Edition,1
2014,Divinity II: Developer's Cut,1
2014,Divinia Chronicles: Relics of Gan-Ti,1
2014,Domino,1
2014,Domino Dungeon,1
2014,Don Bradman Cricket 14,1
2014,Don Bradman Cricket 17,1
2014,Draft Day Sports College Basketball 3,1
2014,Dr. Fizzgigious' Fantabulous Carbon Dating Simulacrum,1
2014,Douche Bag,1
2014,Double Memory,1
2014,Double Action: Boogaloo,1
2014,Dots eXtreme,1
2014,Doorways: Prelude - Artbook,1
2014,Doorways: Old Prototype,1
2014,Doomed'n Damned,1
2014,Doodle Jamboree,1
2014,Doodle God Blitz,1
2014,Doodle God - Soundtrack,1
2014,Donation - Level 4,1
2014,"Don't Tax Me, Bro!",1
2014,Don't Starve: Reign of Giants,1
2014,Don't Starve Together,1
2014,Don't Sink,1
2014,Don't Shoot Yourself!,1
2014,Don't Disturb,1
2014,Dropsy,1
2014,Dropzone,1
2014,Drox Operative,1
2014,Dungeons: Into the Dark DLC Pack,1
2014,Dwarfs - F2P Base Defend Pack,1
2014,DwarfCorp,1
2014,Dwarf Tower,1
2014,Dusty Revenge:Co-Op Edition,1
2014,Dustoff Heli Rescue,1
2014,Dustbowl,1
2014,Durak!,1
2014,Dunia: Masters,1
2014,Dungeons: The Eye of Draconus,1
2014,Dungeons of Hell,1
2014,DungeonUp,1
2014,Dungeons of Dredmor,1
2014,Dungeons of Betrayal,1
2014,Dungeons and Robots,1
2014,Dungeons Are Random,1
2014,Dungeons 3,1
2014,Dungeons 2 - A Chance of Dragons,1
2014,Dungeons &amp; Dragons: Chronicles of Mystara,1
2014,Dungeons &amp; Dragons Online® Catacombs Starter Pack,1
2014,Dungeonmans,1
2014,Dyad,1
2014,Dying Light - Harran Ranger Bundle,1
2014,Dying Light - Vintage Gunslinger Bundle,1
2014,Dying Light Season Pass,1
2014,ETHER VAPOR Remaster,1
2014,ESSENCE Soundtrack,1
2014,ESSENCE,1
2014,ESCHATOS - Arranged Sound Track,1
2014,ESCAPE Room: Reality,1
2014,EPOCH,1
2014,ENIGMA : An Illusion Named Family,1
2014,EMPYRE: Lords of the Sea Gates,1
2014,ELEAGUE 2018 Boston CS:GO Major Championship Mega Bundle,1
2014,ELE BLAZE,1
2014,EGO PROTOCOL,1
2014,EEP Train Simulator Mission,1
2014,ECHO,1
2014,Déjà Vu: MacVenture Series,1
2014,Dysfunctional Systems: Learning to Manage Chaos,1
2014,Dysan the Shapeshifter,1
2014,Dynasty Feud - The Night Party,1
2014,Dynamite Alex,1
2014,Dynamic,1
2014,Dungeonbowl - Knockout Edition,1
2014,DungeonRift,1
2014,Drunk Wizards,1
2014,"Duels 2013 ""Grinning Malice"" Deck Key",1
2014,Dungeon Defenders II - Deluxe Edition,1
2014,Dungeon Defenders II - Bundle of the Beast,1
2014,Dungeon Defenders II - Bag Booster Pack,1
2014,Dungeon Defenders II,1
2014,Dungeon Defenders - Etherian Holiday Extravaganza,1
2014,Dungeon Builder S,1
2014,Dungelot OST,1
2014,Duet,1
2014,"Duels 2013 ""Sepulchral Strength"" Deck Key",1
2014,"Duels 2013 ""Collective Might"" Deck Key",1
2014,Dungeon-Party,1
2014,Duel of Summoners - Starter Pack,1
2014,Dude Simulator,1
2014,Duckles: the Jigsaw Witch,1
2014,Duck Life: Space,1
2014,Duck Hunting,1
2014,DubWars,1
2014,Dub Dash,1
2014,Dual Core,1
2014,Drusilla Dreams,1
2014,Dungeon Defenders II - Heroic Edition,1
2014,Dungeon Defenders: Assault Mission Pack,1
2014,Dungeon Defenders: Barbarian Hero DLC,1
2014,Dungeon Defenders: City in the Cliffs Mission Pack,1
2014,Dungeon of the Endless™ - Deep Freeze Add-on,1
2014,Dungeon of Zolthan,1
2014,Dungeon Warfare,1
2014,Dungeon Souls,1
2014,Dungeon Siege III: Treasures of the Sun,1
2014,Dungeon Siege,1
2014,Dungeon Shooter 2,1
2014,Dungeon Rustlers,1
2014,Dungeon Rats,1
2014,Dungeon Manager ZV,1
2014,Dungeon Lords Steam Edition,1
2014,Dungeon Kingdom: Sign of the Moon,1
2014,Dungeon Journey,1
2014,Dungeon Fighter Online: Play More Pack,1
2014,Dungeon Escape,1
2014,Dungeon Defenders: Summoner Hero DLC,1
2014,Dungeon Defenders: Series EV Hero DLC,1
2014,Dungeon Defenders: Penny Arcade Character Pack,1
2014,Dungeon Defenders: Jester Hero DLC,1
2014,Diving Trunks,1
2014,Divergence: Online,1
2014,Dark Empire,1
2014,Death Tractor,1
2014,Defect,1
2014,Deep Sky Derelicts,1
2014,Decisive Campaigns: The Blitzkrieg from Warsaw to Paris,1
2014,Deathlands,1
2014,DeathSpank: Thongs of Virtue,1
2014,DeathSpank,1
2014,DeathMetal,1
2014,Death's Life,1
2014,Death and the Fly,1
2014,Death Stair,1
2014,Defend the Highlands: World Tour,1
2014,Death Claw,1
2014,Deadly Sky,1
2014,Deadly Premonition: The Director's Cut,1
2014,Deadlight Original Soundtrack,1
2014,Deadlands Noir - That Old Time Religion,1
2014,Deadfall Adventures,1
2014,Deadbeat Heroes,1
2014,Dead TrailZ,1
2014,Dead State Original Soundtrack,1
2014,Defend Your Kingdom,1
2014,Defenders of Ardania: The Conjurer's Tricks,1
2014,Disturbed,1
2014,Defunct,1
2014,Democracy 3 Africa,1
2014,Democracy 2,1
2014,Demetrios - Artbook,1
2014,Delve Deeper,1
2014,Delude - Succubus Prison,1
2014,Delta Force: Xtreme,1
2014,Delta Force Land Warrior,1
2014,Delay,1
2014,Defy Gravity - Soundtrack,1
2014,Defiance: VBI Ultimate Pack,1
2014,Defenders of Tetsoidea II RPG,1
2014,Defiance: Recruit Pack,1
2014,Defiance: Hunter Pack,1
2014,Defense Zone 2,1
2014,Defense Warfare,1
2014,Defense Of Greece TD,1
2014,Defense Grid: The Awakening - You Monster DLC,1
2014,Defense Grid: Resurgence Map Pack 2,1
2014,Defense Clicker - Ressource Collector,1
2014,Defendoooooor!! - Main title,1
2014,Dead Rising® 2,1
2014,Dead Rising 4 - Holiday Stocking Stuffer Pack,1
2014,Dead Rising 2: Off the Record,1
2014,Dark Romance: Vampire in Love Collector's Edition,1
2014,Darkness Within 2: The Dark Lineage OST,1
2014,Darklands,1
2014,Darkestville Castle,1
2014,Darkest Dungeon®,1
2014,Darkarta: A Broken Heart's Quest Standard Edition,1
2014,Dark Years,1
2014,Dark Tower,1
2014,Dark Tales: Edgar Allan Poe's The Gold Bug Collector's Edition,1
2014,Dark Scavenger,1
2014,Dark Realm: Queen of Flames Collector's Edition,1
2014,Dead Rising 2 - Soldier of Fortune Pack,1
2014,Dark Quest,1
2014,Dark Project,1
2014,Dark Parables: The Swan Princess and The Dire Tree Collector's Edition,1
2014,Dark Parables: The Red Riding Hood Sisters Collector's Edition,1
2014,Dark Parables: The Final Cinderella Collector's Edition,1
2014,Dark Parables: Requiem for the Forgotten Shadow Collector's Edition,1
2014,Dark Parables: Ballad of Rapunzel Collector's Edition,1
2014,Dark Heritage: Guardians of Hope,1
2014,Dark Forester,1
2014,Darkout,1
2014,Darkstar One,1
2014,Darkstone,1
2014,Dash Fleet,1
2014,Dead Realm - Soundtrack,1
2014,Dead Man's Draw,1
2014,Dead Link: Pages Torn,1
2014,Dead Island Definitive Edition,1
2014,Dead Horizon,1
2014,Dead Exit,1
2014,Dead Effect 2,1
2014,Dead Drop,1
2014,Daylight,1
2014,Day of the Trumplings,1
2014,Day D: Tower Rush,1
2014,Day D - Time Mayhem,1
2014,Dawn's Light,1
2014,Dawn of a Soul,1
2014,Dawn of H'btakh,1
2014,Dawn of Discovery™,1
2014,Dawn of Andromeda,1
2014,Date Warp,1
2014,Dashy Square,1
2014,Democracy 3: Social Engineering,1
2014,Demolition Inc - Level &amp; Weapon DLC,1
2014,Demon Horde Master,1
2014,Dinosaur Hunt - Carnotaurus Expansion Pack,1
2014,Discouraged Workers - Back to the Basic,1
2014,Disciples III - Renaissance Steam Special Edition,1
2014,DiscStorm,1
2014,Dirty Fighter 1,1
2014,Direct,1
2014,Diorama Battle of NINJA　虚拟3D世界 忍者之战,1
2014,Dinosaur Hunt - Stegosaurus Expansion Pack,1
2014,Dinosaur Hunt - Guns Expansion Pack,1
2014,Dinosaur Hunt - Dragon Hunter Expansion Pack,1
2014,Dinosaur Hunt,1
2014,Diehard Dungeon,1
2014,Dinosaur Forest,1
2014,DinoSystem,1
2014,Dino Dini's Kick Off™ Revival - Steam Edition,1
2014,Diner Dash:® Hometown Hero™,1
2014,"Dimmdrive :: Gaming Ramdrive @ 10,000+ MB/s",1
2014,Diluvion - Original Soundtrack,1
2014,Diluvion - Digital Artbook,1
